"Port","Commodity","Country","Time","Customs Value (Gen) ($US)",
"Charleston, SC (Port)","Total All Commodities","Vietnam","2021","2,536,795,836"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2022","3,680,182,583"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2023","2,789,242,679"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2024 through August","1,825,387,313"
"Columbia, SC (Port)","Total All Commodities","Vietnam","2022","7,897"
"Columbia, SC (Port)","Total All Commodities","Vietnam","2023","28,069"
"Columbia, SC (Port)","Total All Commodities","Vietnam","2024 through August","2,827"
"Georgetown, SC (Port)","Total All Commodities","Vietnam","2022","259,418"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2008","129,631"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2009","1,364,118"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2010","671,522"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2011","1,105,360"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2012","992,478"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2013","873,070"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2014","1,448,114"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2015","1,395,499"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2016","1,798,010"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2017","5,456,374"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2018","592,740"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2019","175,837"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2020","2,851,719"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2021","8,964,334"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2022","1,108,382"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2023","8,034,579"
"Greenville-Spartanburg, SC (Port)","Total All Commodities","Vietnam","2024 through August","12,282,647"
"Chicago Executive Airport, IL (Port)","Total All Commodities","Vietnam","2012","5,891"
"Chicago Executive Airport, IL (Port)","Total All Commodities","Vietnam","2016","2,520"
"Chicago Midway Int l Airport, IL (Port)","Total All Commodities","Vietnam","2017","57,335"
"Chicago Midway Int l Airport, IL (Port)","Total All Commodities","Vietnam","2018","4,098"
"Chicago Midway Int l Airport, IL (Port)","Total All Commodities","Vietnam","2019","2,280"
"Chicago Midway Int l Airport, IL (Port)","Total All Commodities","Vietnam","2021","1,779"
"Chicago Midway Int l Airport, IL (Port)","Total All Commodities","Vietnam","2022","25,140"
"Chicago Midway Int l Airport, IL (Port)","Total All Commodities","Vietnam","2023","260,885"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2003","68,877,688"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2004","78,955,948"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2005","97,863,510"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2006","208,879,516"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2007","178,673,181"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2008","238,569,012"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2009","281,799,877"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2010","312,442,541"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2011","229,557,015"
