Port-level Imports,,,,
Current date: 10/04/2024 4:34 PM (Eastern Daylight Time),,,,
Port,Commodity,Time,Country,Customs Value (Gen) ($US)
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2007,Vietnam,"93,657"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2008,Vietnam,"350,020"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2009,Vietnam,"341,207"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2010,Vietnam,"569,933"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2011,Vietnam,"1,092,625"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2012,Vietnam,"2,683,833"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2013,Vietnam,"2,066,067"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2014,Vietnam,"995,311"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2015,Vietnam,"1,365,436"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2016,Vietnam,"1,054,652"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2017,Vietnam,"874,886"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2018,Vietnam,"2,776,154"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2019,Vietnam,"3,974,297"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2020,Vietnam,"4,734,026"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2021,Vietnam,"20,425,488"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2022,Vietnam,"22,988,266"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2023,Vietnam,"11,147,728"
"Seattle, WA (Port)","87 Vehicles, Except Railway Or Tramway, And Parts Etc",2024 through July,Vietnam,"4,801,221"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2010,Vietnam,"58,721"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2011,Vietnam,"16,324,222"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2012,Vietnam,"40,078,857"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2013,Vietnam,"46,863,232"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2014,Vietnam,"1,734,208"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2015,Vietnam,"1,130,810"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2017,Vietnam,"90,050,650"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2018,Vietnam,"381,858"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2019,Vietnam,"6,685,748"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2020,Vietnam,"1,151,983"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2021,Vietnam,"67,077"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2022,Vietnam,"44,033"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2023,Vietnam,"702,416"
"Seattle, WA (Port)","88 Aircraft, Spacecraft, And Parts Thereof",2024 through July,Vietnam,"1,001,500"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2006,Vietnam,"27,128"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2007,Vietnam,"233,288"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2015,Vietnam,"125,644"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2016,Vietnam,"7,547"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2017,Vietnam,"55,193"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2019,Vietnam,"630,679"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2020,Vietnam,"1,509,350"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2021,Vietnam,"879,358"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2022,Vietnam,"2,588,910"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2023,Vietnam,"4,607,206"
"Seattle, WA (Port)","89 Ships, Boats And Floating Structures",2024 through July,Vietnam,"1,075,180"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2003,Vietnam,"39,593"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2004,Vietnam,"89,876"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2005,Vietnam,"54,242"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2006,Vietnam,"58,852"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2007,Vietnam,"98,573"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2008,Vietnam,"133,089"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2009,Vietnam,"358,427"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2010,Vietnam,"862,404"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2011,Vietnam,"98,482"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2012,Vietnam,"3,636,321"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2013,Vietnam,"1,385,728"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2014,Vietnam,"338,651"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2015,Vietnam,"224,096"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2016,Vietnam,"1,351,119"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2017,Vietnam,"1,042,915"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2018,Vietnam,"796,723"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2019,Vietnam,"1,657,962"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2020,Vietnam,"5,336,096"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2021,Vietnam,"18,638,931"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2022,Vietnam,"8,824,790"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2023,Vietnam,"16,057,790"
"Seattle, WA (Port)","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2024 through July,Vietnam,"12,540,644"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2004,Vietnam,"1,251"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2005,Vietnam,"5,803"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2006,Vietnam,"14,598"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2007,Vietnam,"92,425"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2009,Vietnam,"27,771"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2015,Vietnam,"374,865"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2016,Vietnam,"1,277,258"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2017,Vietnam,"674,255"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2018,Vietnam,"1,595,739"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2019,Vietnam,"750,668"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2020,Vietnam,"42,416"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2021,Vietnam,"385,372"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2022,Vietnam,"364,114"
"Seattle, WA (Port)",91 Clocks And Watches And Parts Thereof,2023,Vietnam,"140,747"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2005,Vietnam,"10,805"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2006,Vietnam,"18,447"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2007,Vietnam,"74,663"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2008,Vietnam,"235,345"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2009,Vietnam,"125,050"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2010,Vietnam,"63,552"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2011,Vietnam,"50,570"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2012,Vietnam,"116,389"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2013,Vietnam,"13,857"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2015,Vietnam,"2,847"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2016,Vietnam,"46,756"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2017,Vietnam,"364,337"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2018,Vietnam,"219,602"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2022,Vietnam,"126,381"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2023,Vietnam,"142,780"
"Seattle, WA (Port)",92 Musical Instruments; Parts And Accessories Thereof,2024 through July,Vietnam,"36,568"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2005,Vietnam,"19,370"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2006,Vietnam,"88,488"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2008,Vietnam,"111,841"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2009,Vietnam,"248,738"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2010,Vietnam,"125,576"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2011,Vietnam,"311,700"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2012,Vietnam,"1,532,427"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2013,Vietnam,"57,590"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2014,Vietnam,"14,877"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2015,Vietnam,"10,613"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2021,Vietnam,"4,000"
"Seattle, WA (Port)",93 Arms And Ammunition; Parts And Accessories Thereof,2022,Vietnam,"16,770"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2003,Vietnam,"6,901,167"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2004,Vietnam,"16,894,862"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2005,Vietnam,"32,593,706"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2006,Vietnam,"38,163,033"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2007,Vietnam,"48,883,668"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2008,Vietnam,"29,254,617"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2009,Vietnam,"33,101,378"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2010,Vietnam,"62,225,755"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2011,Vietnam,"62,715,862"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2012,Vietnam,"70,104,446"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2013,Vietnam,"65,312,811"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2014,Vietnam,"63,240,000"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2015,Vietnam,"83,856,210"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2016,Vietnam,"66,682,070"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2017,Vietnam,"56,232,002"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2018,Vietnam,"44,124,014"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2019,Vietnam,"58,312,105"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2020,Vietnam,"129,752,150"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2021,Vietnam,"225,111,192"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2022,Vietnam,"409,273,779"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2023,Vietnam,"225,276,795"
"Seattle, WA (Port)","94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2024 through July,Vietnam,"156,767,778"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2003,Vietnam,"391,412"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2004,Vietnam,"392,297"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2005,Vietnam,"863,005"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2006,Vietnam,"1,431,026"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2007,Vietnam,"2,665,904"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2008,Vietnam,"2,693,835"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2009,Vietnam,"9,914,933"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2010,Vietnam,"8,933,201"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2011,Vietnam,"4,705,397"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2012,Vietnam,"6,910,135"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2013,Vietnam,"6,138,955"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2014,Vietnam,"6,372,353"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2015,Vietnam,"38,463,222"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2016,Vietnam,"40,654,126"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2017,Vietnam,"18,967,994"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2018,Vietnam,"8,926,340"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2019,Vietnam,"4,228,538"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2020,Vietnam,"15,813,966"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2021,Vietnam,"98,525,067"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2022,Vietnam,"162,091,521"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2023,Vietnam,"128,139,498"
"Seattle, WA (Port)","95 Toys, Games & Sport Equipment; Parts & Accessories",2024 through July,Vietnam,"55,300,307"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2003,Vietnam,"158,743"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2004,Vietnam,"260,352"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2005,Vietnam,"523,347"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2006,Vietnam,"467,343"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2007,Vietnam,"467,857"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2008,Vietnam,"319,229"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2009,Vietnam,"565,998"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2010,Vietnam,"538,239"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2011,Vietnam,"1,554,865"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2012,Vietnam,"1,090,806"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2013,Vietnam,"167,555"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2014,Vietnam,"38,849"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2015,Vietnam,"1,230,286"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2016,Vietnam,"974,712"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2017,Vietnam,"392,055"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2018,Vietnam,"893,424"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2019,Vietnam,"1,419,168"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2020,Vietnam,"1,584,749"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2021,Vietnam,"1,961,253"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2022,Vietnam,"3,073,110"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2023,Vietnam,"750,160"
"Seattle, WA (Port)",96 Miscellaneous Manufactured Articles,2024 through July,Vietnam,"1,206,735"
"Seattle, WA (Port)","97 Works Of Art, Collectors' Pieces And Antiques",2003,Vietnam,"4,008"
"Seattle, WA (Port)","97 Works Of Art, Collectors' Pieces And Antiques",2004,Vietnam,"3,426"
"Seattle, WA (Port)","97 Works Of Art, Collectors' Pieces And Antiques",2005,Vietnam,"17,585"
"Seattle, WA (Port)","97 Works Of Art, Collectors' Pieces And Antiques",2013,Vietnam,"32,982"
"Seattle, WA (Port)","97 Works Of Art, Collectors' Pieces And Antiques",2015,Vietnam,"8,011"
"Seattle, WA (Port)","97 Works Of Art, Collectors' Pieces And Antiques",2018,Vietnam,"3,796"
"Seattle, WA (Port)","97 Works Of Art, Collectors' Pieces And Antiques",2022,Vietnam,"3,551"
"Seattle, WA (Port)","97 Works Of Art, Collectors' Pieces And Antiques",2023,Vietnam,"2,250"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2003,Vietnam,"26,668"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2004,Vietnam,"30,217"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2005,Vietnam,"36,741"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2006,Vietnam,"46,688"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2007,Vietnam,"194,114"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2008,Vietnam,"89,683"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2009,Vietnam,"417,319"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2010,Vietnam,"143,136"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2011,Vietnam,"185,050"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2012,Vietnam,"96,117"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2014,Vietnam,"187,821"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2015,Vietnam,"710,316"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2016,Vietnam,"484,978"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2017,Vietnam,"876,298"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2018,Vietnam,"4,411,088"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2019,Vietnam,"1,037,724"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2020,Vietnam,"443,787"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2021,Vietnam,"1,510,057"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2022,Vietnam,"6,240,764"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2023,Vietnam,"2,750,729"
"Seattle, WA (Port)","98 Special Classification Provisions, Nesoi",2024 through July,Vietnam,"1,314,023"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2003,Vietnam,"4,150,238"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2004,Vietnam,"2,127,780"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2005,Vietnam,"1,977,175"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2006,Vietnam,"1,050,616"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2007,Vietnam,"1,925,158"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2008,Vietnam,"716,413"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2009,Vietnam,"1,365,781"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2010,Vietnam,"1,171,029"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2011,Vietnam,"908,680"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2012,Vietnam,"1,002,245"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2013,Vietnam,"686,663"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2014,Vietnam,"147,234"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2015,Vietnam,"207,888"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2016,Vietnam,"169,521"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2017,Vietnam,"653,757"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2018,Vietnam,"275,794"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2019,Vietnam,"263,477"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2020,Vietnam,"67,355"
"Seattle-Tacoma International Airport, WA (Port)","03 Fish, Crustaceans & Aquatic Invertebrates",2023,Vietnam,"29,382"
"Seattle-Tacoma International Airport, WA (Port)",04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,2015,Vietnam,"10,390"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2004,Vietnam,"6,000"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2005,Vietnam,"22,500"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2006,Vietnam,"29,600"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2007,Vietnam,"11,000"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2008,Vietnam,"63,000"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2009,Vietnam,"62,000"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2010,Vietnam,"28,297"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2011,Vietnam,"29,205"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2012,Vietnam,"24,840"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2013,Vietnam,"20,520"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2014,Vietnam,"18,720"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2015,Vietnam,"31,200"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2016,Vietnam,"29,720"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2018,Vietnam,"9,345"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2020,Vietnam,"32,571"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2022,Vietnam,"23,650"
"Seattle-Tacoma International Airport, WA (Port)","05 Products Of Animal Origin, Nesoi",2023,Vietnam,"27,000"
"Seattle-Tacoma International Airport, WA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",2018,Vietnam,"6,345"
"Seattle-Tacoma International Airport, WA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",2019,Vietnam,"96,284"
"Seattle-Tacoma International Airport, WA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",2020,Vietnam,"221,080"
"Seattle-Tacoma International Airport, WA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",2021,Vietnam,"136,305"
"Seattle-Tacoma International Airport, WA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",2022,Vietnam,"31,626"
"Seattle-Tacoma International Airport, WA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",2023,Vietnam,"425,645"
"Seattle-Tacoma International Airport, WA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",2024 through July,Vietnam,"218,387"
"Seattle-Tacoma International Airport, WA (Port)",08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2010,Vietnam,"6,202"
"Seattle-Tacoma International Airport, WA (Port)",08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2013,Vietnam,"2,961"
"Seattle-Tacoma International Airport, WA (Port)",08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2016,Vietnam,"51,825"
"Seattle-Tacoma International Airport, WA (Port)",08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2017,Vietnam,"210,852"
"Seattle-Tacoma International Airport, WA (Port)",08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2018,Vietnam,"222,210"
"Seattle-Tacoma International Airport, WA (Port)",08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2019,Vietnam,"258,773"
"Seattle-Tacoma International Airport, WA (Port)",08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2020,Vietnam,"90,673"
