Port-level Imports,,,,
Current date: 10/04/2024 4:52 PM (Eastern Daylight Time),,,,
Port,Commodity,Time,Country,Customs Value (Gen) ($US)
Total All Ports,39 Plastics And Articles Thereof,2024 through July,Vietnam,"1,866,124,585"
Total All Ports,40 Rubber And Articles Thereof,2003,Vietnam,"20,386,741"
Total All Ports,40 Rubber And Articles Thereof,2004,Vietnam,"26,634,319"
Total All Ports,40 Rubber And Articles Thereof,2005,Vietnam,"35,166,464"
Total All Ports,40 Rubber And Articles Thereof,2006,Vietnam,"44,400,246"
Total All Ports,40 Rubber And Articles Thereof,2007,Vietnam,"50,594,231"
Total All Ports,40 Rubber And Articles Thereof,2008,Vietnam,"105,621,733"
Total All Ports,40 Rubber And Articles Thereof,2009,Vietnam,"94,433,191"
Total All Ports,40 Rubber And Articles Thereof,2010,Vietnam,"159,811,699"
Total All Ports,40 Rubber And Articles Thereof,2011,Vietnam,"201,693,802"
Total All Ports,40 Rubber And Articles Thereof,2012,Vietnam,"203,319,616"
Total All Ports,40 Rubber And Articles Thereof,2013,Vietnam,"186,614,323"
Total All Ports,40 Rubber And Articles Thereof,2014,Vietnam,"187,052,272"
Total All Ports,40 Rubber And Articles Thereof,2015,Vietnam,"299,135,214"
Total All Ports,40 Rubber And Articles Thereof,2016,Vietnam,"394,039,950"
Total All Ports,40 Rubber And Articles Thereof,2017,Vietnam,"585,268,869"
Total All Ports,40 Rubber And Articles Thereof,2018,Vietnam,"669,461,748"
Total All Ports,40 Rubber And Articles Thereof,2019,Vietnam,"821,408,389"
Total All Ports,40 Rubber And Articles Thereof,2020,Vietnam,"960,970,241"
Total All Ports,40 Rubber And Articles Thereof,2021,Vietnam,"1,309,331,620"
Total All Ports,40 Rubber And Articles Thereof,2022,Vietnam,"1,557,809,338"
Total All Ports,40 Rubber And Articles Thereof,2023,Vietnam,"1,412,460,890"
Total All Ports,40 Rubber And Articles Thereof,2024 through July,Vietnam,"960,103,884"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2003,Vietnam,"7,881"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2004,Vietnam,"3,825"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2005,Vietnam,"28,148"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2006,Vietnam,"11,492"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2008,Vietnam,"24,202"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2009,Vietnam,"146,496"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2010,Vietnam,"122,478"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2011,Vietnam,"71,765"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2012,Vietnam,"235,182"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2013,Vietnam,"179,725"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2014,Vietnam,"223,762"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2015,Vietnam,"91,928"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2016,Vietnam,"131,060"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2017,Vietnam,"299,991"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2018,Vietnam,"481,832"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2019,Vietnam,"1,532,089"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2020,Vietnam,"1,689,843"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2021,Vietnam,"2,318,018"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2022,Vietnam,"2,211,130"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2023,Vietnam,"2,142,335"
Total All Ports,41 Raw Hides And Skins (no Furskins) And Leather,2024 through July,Vietnam,"1,360,782"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2003,Vietnam,"100,703,838"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2004,Vietnam,"123,941,243"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2005,Vietnam,"128,734,305"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2006,Vietnam,"137,296,586"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2007,Vietnam,"162,183,791"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2008,Vietnam,"163,077,055"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2009,Vietnam,"186,378,788"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2010,Vietnam,"269,039,011"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2011,Vietnam,"373,152,264"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2012,Vietnam,"525,387,613"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2013,Vietnam,"752,443,215"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2014,Vietnam,"960,841,029"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2015,Vietnam,"1,121,123,294"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2016,Vietnam,"1,150,577,729"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2017,Vietnam,"1,156,701,853"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2018,Vietnam,"1,049,375,471"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2019,Vietnam,"1,265,969,751"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2020,Vietnam,"1,075,078,317"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2021,Vietnam,"1,110,141,969"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2022,Vietnam,"1,608,769,412"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2023,Vietnam,"1,278,481,885"
Total All Ports,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2024 through July,Vietnam,"789,343,530"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2003,Vietnam,"4,591"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2004,Vietnam,314
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2005,Vietnam,"610,291"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2006,Vietnam,"84,224"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2007,Vietnam,"27,674"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2008,Vietnam,"24,307"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2009,Vietnam,"2,931,251"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2010,Vietnam,"2,856,445"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2011,Vietnam,"2,991,625"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2012,Vietnam,"1,373,692"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2013,Vietnam,"2,237,441"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2014,Vietnam,"10,802,718"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2015,Vietnam,"4,221,933"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2016,Vietnam,"6,772,029"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2017,Vietnam,"4,319,566"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2018,Vietnam,"1,918,005"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2019,Vietnam,"1,913,220"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2020,Vietnam,"461,940"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2021,Vietnam,"703,810"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2022,Vietnam,"1,615,326"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2023,Vietnam,"1,536,128"
Total All Ports,43 Furskins And Artificial Fur; Manufactures Thereof,2024 through July,Vietnam,"407,967"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2003,Vietnam,"9,540,748"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2004,Vietnam,"20,313,775"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2005,Vietnam,"33,247,386"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2006,Vietnam,"36,264,948"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2007,Vietnam,"38,608,172"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2008,Vietnam,"41,258,480"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2009,Vietnam,"32,926,153"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2010,Vietnam,"39,418,033"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2011,Vietnam,"37,708,699"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2012,Vietnam,"54,169,707"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2013,Vietnam,"68,895,890"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2014,Vietnam,"87,462,185"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2015,Vietnam,"95,670,858"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2016,Vietnam,"107,711,028"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2017,Vietnam,"149,460,568"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2018,Vietnam,"292,520,433"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2019,Vietnam,"450,634,084"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2020,Vietnam,"588,357,961"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2021,Vietnam,"874,465,109"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2022,Vietnam,"1,117,887,623"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2023,Vietnam,"794,532,553"
Total All Ports,44 Wood And Articles Of Wood; Wood Charcoal,2024 through July,Vietnam,"560,632,434"
Total All Ports,45 Cork And Articles Of Cork,2003,Vietnam,"25,305"
Total All Ports,45 Cork And Articles Of Cork,2004,Vietnam,"289,286"
Total All Ports,45 Cork And Articles Of Cork,2005,Vietnam,"219,169"
Total All Ports,45 Cork And Articles Of Cork,2006,Vietnam,"382,418"
Total All Ports,45 Cork And Articles Of Cork,2007,Vietnam,"299,046"
Total All Ports,45 Cork And Articles Of Cork,2008,Vietnam,"234,125"
Total All Ports,45 Cork And Articles Of Cork,2009,Vietnam,"207,757"
Total All Ports,45 Cork And Articles Of Cork,2010,Vietnam,"278,498"
Total All Ports,45 Cork And Articles Of Cork,2011,Vietnam,"223,567"
Total All Ports,45 Cork And Articles Of Cork,2012,Vietnam,"211,647"
Total All Ports,45 Cork And Articles Of Cork,2013,Vietnam,"383,448"
Total All Ports,45 Cork And Articles Of Cork,2014,Vietnam,"329,589"
Total All Ports,45 Cork And Articles Of Cork,2015,Vietnam,"339,068"
Total All Ports,45 Cork And Articles Of Cork,2016,Vietnam,"492,411"
Total All Ports,45 Cork And Articles Of Cork,2017,Vietnam,"596,805"
Total All Ports,45 Cork And Articles Of Cork,2018,Vietnam,"407,049"
Total All Ports,45 Cork And Articles Of Cork,2019,Vietnam,"338,067"
Total All Ports,45 Cork And Articles Of Cork,2020,Vietnam,"1,398,726"
Total All Ports,45 Cork And Articles Of Cork,2021,Vietnam,"1,968,706"
Total All Ports,45 Cork And Articles Of Cork,2022,Vietnam,"2,089,095"
Total All Ports,45 Cork And Articles Of Cork,2023,Vietnam,"1,717,488"
Total All Ports,45 Cork And Articles Of Cork,2024 through July,Vietnam,"1,603,145"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2003,Vietnam,"5,150,766"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2004,Vietnam,"11,963,584"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2005,Vietnam,"15,621,978"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2006,Vietnam,"12,105,541"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2007,Vietnam,"15,597,504"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2008,Vietnam,"17,271,341"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2009,Vietnam,"16,109,427"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2010,Vietnam,"21,398,414"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2011,Vietnam,"30,551,383"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2012,Vietnam,"36,219,949"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2013,Vietnam,"49,768,602"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2014,Vietnam,"60,776,285"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2015,Vietnam,"67,726,211"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2016,Vietnam,"61,629,996"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2017,Vietnam,"65,806,215"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2018,Vietnam,"70,533,316"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2019,Vietnam,"77,602,385"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2020,Vietnam,"77,010,305"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2021,Vietnam,"127,607,907"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2022,Vietnam,"134,779,804"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2023,Vietnam,"102,451,962"
Total All Ports,"46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",2024 through July,Vietnam,"71,326,018"
Total All Ports,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2010,Vietnam,"3,460"
Total All Ports,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2021,Vietnam,"2,645"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2003,Vietnam,"2,457,717"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2004,Vietnam,"4,289,047"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2005,Vietnam,"13,885,688"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2006,Vietnam,"29,314,216"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2007,Vietnam,"61,870,663"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2008,Vietnam,"99,761,869"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2009,Vietnam,"75,208,220"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2010,Vietnam,"100,766,473"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2011,Vietnam,"90,998,966"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2012,Vietnam,"98,214,694"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2013,Vietnam,"105,815,977"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2014,Vietnam,"115,519,155"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2015,Vietnam,"115,671,084"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2016,Vietnam,"123,901,488"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2017,Vietnam,"133,806,690"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2018,Vietnam,"147,714,158"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2019,Vietnam,"261,964,564"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2020,Vietnam,"396,365,697"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2021,Vietnam,"437,999,837"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2022,Vietnam,"585,985,679"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2023,Vietnam,"634,208,474"
Total All Ports,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2024 through July,Vietnam,"417,887,458"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2003,Vietnam,"1,189,200"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2004,Vietnam,"1,158,638"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2005,Vietnam,"814,358"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2006,Vietnam,"1,484,382"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2007,Vietnam,"1,697,664"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2008,Vietnam,"2,315,354"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2009,Vietnam,"770,499"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2010,Vietnam,"1,041,993"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2011,Vietnam,"2,102,575"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2012,Vietnam,"1,678,838"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2013,Vietnam,"3,036,289"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2014,Vietnam,"5,865,311"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2015,Vietnam,"7,413,283"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2016,Vietnam,"9,895,861"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2017,Vietnam,"8,723,956"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2018,Vietnam,"14,557,215"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2019,Vietnam,"26,322,944"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2020,Vietnam,"45,464,959"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2021,Vietnam,"50,876,711"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2022,Vietnam,"76,204,836"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2023,Vietnam,"144,223,484"
Total All Ports,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2024 through July,Vietnam,"116,210,868"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2003,Vietnam,"601,127"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2004,Vietnam,"810,957"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2005,Vietnam,"689,846"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2006,Vietnam,"963,584"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2007,Vietnam,"985,136"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2008,Vietnam,"726,740"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2009,Vietnam,"394,127"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2010,Vietnam,"383,019"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2011,Vietnam,"329,016"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2012,Vietnam,"157,589"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2013,Vietnam,"87,893"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2014,Vietnam,"70,736"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2015,Vietnam,"62,986"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2016,Vietnam,"22,402"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2017,Vietnam,"5,916"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2018,Vietnam,"1,763"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2019,Vietnam,"3,233"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2022,Vietnam,"27,338"
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2023,Vietnam,420
Total All Ports,"50 Silk, Including Yarns And Woven Fabric Thereof",2024 through July,Vietnam,"5,677"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2004,Vietnam,768
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2006,Vietnam,"65,346"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2007,Vietnam,"11,779"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2008,Vietnam,"15,593"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2009,Vietnam,"22,679"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2011,Vietnam,"7,332"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2012,Vietnam,"26,132"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2013,Vietnam,"6,108"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2014,Vietnam,"28,478"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2015,Vietnam,"92,445"
Total All Ports,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2016,Vietnam,"20,795"
